YEATS4	VPS72	1.0
RPL10A	RPS5	1.0
RPL10A	RPS3A	1.0
RPL10A	RPS25	1.0
RPL10A	RPL7	1.0
RPL10A	RPL6	1.0
RPL10A	RPL3	1.0
RPL10A	RPL30	1.0
RPL10A	RPL27	1.0
RPL10A	RPL26L1	1.0
RPL10A	RPL21	1.0
RPL10A	RPL14	1.0
RPL10A	RPL13	1.0
RPL10A	RPL11	1.0
RPL10A	RPL10	1.0
RPL10A	EBNA1BP2	1.0
RBM34	EBNA1BP2	1.0
PSME3	FAM192A	1.0
PSMD7	PSMC1	1.0
PSMD6	PSMC6	1.0
PSMD6	PSMC1	1.0
PSMD2	PSMD14	1.0
PSMD2	PSMD13	1.0
PSMD1	PSMD7	1.0
PSMD1	PSMD14	1.0
PSMD1	PSMD13	1.0
PSMD13	PSMD4	1.0
PSMD13	PSMC3	1.0
PSMD11	PSMC1	1.0
PSMD10	PSMD7	1.0
PSMD10	PSMD2	1.0
PSMD10	PSMC6	1.0
PSMD10	PSMC3	1.0
PSMD10	PSMC2	1.0
PSMD10	PSMC1	1.0
PSMC6	PSMD7	1.0
PSMC6	PSMD14	1.0
PSMC6	PSMD13	1.0
PSMC6	PSMD12	1.0
PSMC5	PSMD14	1.0
PSMC5	PSMD13	1.0
PSMC4	PSMD7	1.0
PSMC4	PSMD14	1.0
PSMC4	PSMD13	1.0
PSMC4	PSMD10	1.0
PSMC3	PSMD14	1.0
PSMC2	PSMD13	1.0
PSMC1	PSMD3	1.0
PSMC1	PSMD14	1.0
PSMC1	PSMD13	1.0
PPP1CA	PPP1CB	1.0
PPIE	AQR	1.0
NUP85	NUP160	1.0
NOP2	RPL15	1.0
NOP2	RBM28	1.0
NOP2	NIP7	1.0
NOP2	EBNA1BP2	1.0
NOP2	DKC1	1.0
NOP2	DDX21	1.0
MZT2B	TUBGCP2	1.0
MRPS9	MRPS7	1.0
MRPS2	MRPS9	1.0
MRPS18A	MRPL9	1.0
MRPL9	MRPL58	1.0
MRPL9	MRPL43	1.0
MRPL9	MRPL38	1.0
MRPL9	MRPL34	1.0
MRPL9	MRPL21	1.0
MRPL9	MRPL19	1.0
MRPL50	MRPL9	1.0
MRPL49	MRPL9	1.0
MRPL49	MRPL58	1.0
MRPL49	MRPL1	1.0
MRPL46	MRPL9	1.0
MRPL3	MRPL9	1.0
MRPL2	MRPL9	1.0
MRPL2	MRPL13	1.0
MRPL20	MRPL9	1.0
MRPL1	MRPL9	1.0
MRPL1	MRPL58	1.0
MRPL1	MRPL44	1.0
MRPL1	MRPL38	1.0
MRPL1	MRPL21	1.0
MRPL1	MRPL2	1.0
MRPL1	MRPL13	1.0
MRPL18	MRPL9	1.0
MRPL18	MRPL58	1.0
MRPL17	MRPL9	1.0
MRPL17	MRPL58	1.0
MRPL15	MRPL9	1.0
MRPL15	MRPL50	1.0
MRPL15	MRPL3	1.0
MRPL13	MRPL58	1.0
MIS12	NSL1	1.0
MCM2	MCM3	1.0
KPNA4	KPNA3	1.0
ISY1	AQR	1.0
HDAC2	HDAC1	1.0
ENSG00000215472	RPS3A	1.0
ENSG00000215472	RPS3	1.0
ENSG00000215472	RPS23	1.0
ENSG00000215472	RPS15A	1.0
ENSG00000215472	RPS13	1.0
ENSG00000215472	RPL31	1.0
ENSG00000215472	RPL23	1.0
EMC8	EMC2	1.0
EIF2B5	EIF2B3	1.0
EIF2B3	EIF2B4	1.0
EBNA1BP2	RPL3	1.0
EBNA1BP2	RPF2	1.0
DSN1	MIS12	1.0
DCTN6	ACTR1B	1.0
DCTN5	DCTN2	1.0
CRNKL1	XAB2	1.0
CRNKL1	PPIE	1.0
CRNKL1	ISY1	1.0
CRNKL1	AQR	1.0
CDK9	CCNT1	1.0
CDC27	ANAPC1	1.0
CCT7	CCT2	1.0
CCT3	CCT2	1.0
CCT2	CCT6B	1.0
BRIX1	EBNA1BP2	1.0
BCLAF1	THRAP3	1.0
ARPC5L	ARPC3	1.0
ARPC5L	ARPC1B	1.0
ANAPC1	CDC16	1.0
ANAPC16	CDC27	1.0
ANAPC16	CDC23	1.0
ACTR1B	DCTN5	1.0
ACTR1B	DCTN4	1.0
ACTR1B	DCTN2	1.0
ACTR10	DCTN2	1.0
YPEL5	ARMC8	0.999999
SPC25	SPC24	0.999999
RPSA	RPS8	0.999999
RPSA	RPS5	0.999999
RPS7	RPL10	0.999999
RPS6	RPS15	0.999999
RPS6	RPL9P7	0.999999
RPS6	RPL36AL	0.999999
RPS6	RPL30	0.999999
RPS6	ENSG00000215472	0.999999
RPS4X	RPS27A	0.999999
RPS4X	RPS15A	0.999999
RPS4X	RPL3	0.999999
RPS3A	RPS20	0.999999
RPS3A	EBNA1BP2	0.999999
RPS2	RPLP0	0.999999
RPS26	RPL7A	0.999999
RPS26	RPL37A	0.999999
RPS26	RPL36	0.999999
RPS26	RPL13	0.999999
RPS25	RPS5	0.999999
RPS25	RPS27A	0.999999
RPS25	RPLP2	0.999999
RPS25	RPL3	0.999999
RPS25	RPL21	0.999999
RPS23	RPS15A	0.999999
RPS19	RPS23	0.999999
RPS19	RPS14	0.999999
RPS19	RPL9P7	0.999999
RPS19	RPL7	0.999999
RPS19	RPL15	0.999999
RPS18	RPS15	0.999999
RPS18	RPS12	0.999999
RPS18	RPL7	0.999999
RPS18	RPL35	0.999999
RPS18	RPL31	0.999999
RPS18	RPL30	0.999999
RPS18	RPL27	0.999999
RPS18	RPL14	0.999999
RPS16	RPL7A	0.999999
RPS15	RPL30	0.999999
RPS15	RPL26L1	0.999999
RPS14	RPS25	0.999999
RPS14	RPL30	0.999999
RPS14	RPL27	0.999999
RPS14	RPL14	0.999999
RPS12	RPS9	0.999999
RPS12	RPS8	0.999999
RPS12	RPS3	0.999999
RPS12	RPL7A	0.999999
RPS12	RPL6	0.999999
RPS12	RPL13	0.999999
RPS11	RPS3A	0.999999
RPS11	RPS23	0.999999
RPS11	RPL21	0.999999
RPS11	RPL18	0.999999
RPS11	RPL11	0.999999
RPS11	RPL10A	0.999999
RPS10	RPS13	0.999999
RPS10	RPL10	0.999999
RPLP0	RPS4X	0.999999
RPLP0	RPS25	0.999999
RPLP0	RPL27A	0.999999
RPL9P7	RPS9	0.999999
RPL9P7	RPS4X	0.999999
RPL9P7	RPL7A	0.999999
RPL9P7	RPL11	0.999999
RPL7	RPS4X	0.999999
RPL7	RPL27A	0.999999
RPL7A	NPM1	0.999999
RPL6	RPS20	0.999999
RPL6	RPL34	0.999999
RPL5	RPS4X	0.999999
RPL5	RPS25	0.999999
RPL5	RPL36AL	0.999999
RPL5	RPL23	0.999999
RPL4	RPS5	0.999999
RPL4	RPS3	0.999999
RPL4	RPL9P7	0.999999
RPL4	RPL24	0.999999
RPL38	RPS8	0.999999
RPL38	RPL27A	0.999999
RPL38	RPL24	0.999999
RPL38	RPL18A	0.999999
RPL37A	RPS4X	0.999999
RPL37A	RPS14	0.999999
RPL37A	RPS11	0.999999
RPL37A	RPL7A	0.999999
RPL37A	RPL35	0.999999
RPL37A	RPL30	0.999999
RPL37A	RPL23	0.999999
RPL37A	RPL21	0.999999
RPL36	RPS3	0.999999
RPL36	RPLP2	0.999999
RPL36	RPL35A	0.999999
RPL36	RPL26L1	0.999999
RPL36	RPL12	0.999999
RPL36	EBNA1BP2	0.999999
RPL35	RPS8	0.999999
RPL35	RPS4X	0.999999
RPL35	RPS27A	0.999999
RPL35	RPLP2	0.999999
RPL35	RPL26	0.999999
RPL35	RPL21	0.999999
RPL35A	RPL6	0.999999
RPL35A	RPL27	0.999999
RPL34	RPS3A	0.999999
RPL34	RPL14	0.999999
RPL32	RPS11	0.999999
RPL32	RPL36AL	0.999999
RPL32	RPL35	0.999999
RPL32	EBNA1BP2	0.999999
RPL31	RPS4X	0.999999
RPL31	RPS25	0.999999
RPL31	RPS20	0.999999
RPL31	RPS15A	0.999999
RPL31	RPL15	0.999999
RPL31	RPL11	0.999999
RPL30	RPL3	0.999999
RPL30	RPL27A	0.999999
RPL27	RPS15A	0.999999
RPL27	RPL30	0.999999
RPL27	RPL11	0.999999
RPL26	RPL30	0.999999
RPL24	RPS3	0.999999
RPL24	RPL27	0.999999
RPL23	RPS23	0.999999
RPL23	RPL23A	0.999999
RPL23	RPL10A	0.999999
RPL23A	RPS5	0.999999
RPL23A	RPS15A	0.999999
RPL23A	RPL10	0.999999
RPL22	RPL21	0.999999
RPL22	RPL13	0.999999
RPL19	RPS20	0.999999
RPL19	RPS10	0.999999
RPL19	RPL35A	0.999999
RPL18	RPS23	0.999999
RPL18	RPS14	0.999999
RPL18A	RPS5	0.999999
RPL18A	RPL12	0.999999
RPL18A	ENSG00000215472	0.999999
RPL15	RPSA	0.999999
RPL15	RPL30	0.999999
RPL15	RPL27A	0.999999
RPL15	RBM28	0.999999
RPL15	GTPBP4	0.999999
RPL15	BRIX1	0.999999
RPL14	RPS3	0.999999
RPL13A	RPL35A	0.999999
RPL13A	RPL24	0.999999
RPL13A	GTPBP4	0.999999
RPL12	RPL3	0.999999
RPL12	RPL27	0.999999
RPL12	RPL21	0.999999
RPL11	RPS5	0.999999
RPL10	RPL30	0.999999
RPL10	RPL14	0.999999
RPL10L	RPL3	0.999999
RPL10L	RPL23	0.999999
RPL10A	RPS4X	0.999999
RPL10A	RPS15A	0.999999
RBM28	EBNA1BP2	0.999999
RACGAP1	KIF23	0.999999
PSMD8	PSMD13	0.999999
PSMD13	PSMD12	0.999999
PSMD11	PSMD10	0.999999
PSMD10	PAAF1	0.999999
PSMC2	PSMD14	0.999999
PSMC1	PSMD12	0.999999
PRPF4	DDX23	0.999999
PPP2R1B	PPP2R1A	0.999999
POLR1D	POLR1B	0.999999
POLR1A	POLR1D	0.999999
PLRG1	PRPF19	0.999999
NOP2	FTSJ3	0.999999
NOP2	BRIX1	0.999999
NIP7	RBM28	0.999999
NDC80	SPC24	0.999999
NCAPG2	NCAPH2	0.999999
MZT2B	TUBGCP6	0.999999
MRPS9	MRPS22	0.999999
MRPS9	DAP3	0.999999
MRPS31	MRPS9	0.999999
MRPS27	MRPS22	0.999999
MRPL58	MRPL47	0.999999
MRPL58	MRPL38	0.999999
MRPL50	MRPL58	0.999999
MRPL50	MRPL21	0.999999
MRPL49	MRPL18	0.999999
MRPL47	MRPL38	0.999999
MRPL39	MRPL9	0.999999
MRPL1	MRPL43	0.999999
MRPL19	MRPL58	0.999999
MRPL15	MRPL58	0.999999
MCM7	MCM3	0.999999
GTPBP4	DDX24	0.999999
FTSJ3	EBNA1BP2	0.999999
EPC2	YEATS4	0.999999
ENSG00000215472	RPS19	0.999999
ENSG00000215472	RPLP0	0.999999
ENSG00000215472	RPL37A	0.999999
ENSG00000215472	RPL36	0.999999
EMC2	EMC3	0.999999
EIF3C	EIF3G	0.999999
DMAP1	VPS72	0.999999
DDX21	EBNA1BP2	0.999999
DCTN6	DCTN2	0.999999
DCTN4	DCTN2	0.999999
CRNKL1	SNW1	0.999999
COPS6	COPS2	0.999999
COPS3	COPS6	0.999999
CENPP	CENPO	0.999999
BRIX1	RBM28	0.999999
ATP6V0A1	ATP6V0D1	0.999999
ATP5H	ATP5F1	0.999999
ACTR1A	DCTN5	0.999999
ACTR1A	DCTN2	0.999999
ACTR10	ACTR1B	0.999999
YEATS4	BRD8	0.9999979999999999
YBX1	RPS3A	0.9999979999999999
SNRPD2	SNRPD1	0.9999979999999999
SEPT10	SEPT2	0.9999979999999999
RRS1	EBNA1BP2	0.9999979999999999
RPSA	RPL23A	0.9999979999999999
RPS7	RPS15A	0.9999979999999999
RPS6	RPL26L1	0.9999979999999999
RPS6	RPL26	0.9999979999999999
RPS6	EBNA1BP2	0.9999979999999999
RPS5	RPL27A	0.9999979999999999
RPS4X	RPS3A	0.9999979999999999
RPS4X	RPL14	0.9999979999999999
RPS3A	RPF2	0.9999979999999999
RPS2	RPL7A	0.9999979999999999
RPS2	RPL12	0.9999979999999999
RPS26	RPL27A	0.9999979999999999
RPS26	RPL21	0.9999979999999999
RPS26	RPL18A	0.9999979999999999
RPS26	RPL10	0.9999979999999999
RPS23	RPS3	0.9999979999999999
RPS23	RPS27A	0.9999979999999999
RPS23	RPLP0	0.9999979999999999
RPS23	RPL30	0.9999979999999999
RPS20	RPL21	0.9999979999999999
RPS19	RPS4X	0.9999979999999999
RPS18	RPL6	0.9999979999999999
RPS18	RPL26L1	0.9999979999999999
RPS18	RPL26	0.9999979999999999
RPS16	RPSA	0.9999979999999999
RPS16	RPS8	0.9999979999999999
RPS16	RPL27	0.9999979999999999
RPS16	RPL18	0.9999979999999999
RPS16	ENSG00000215472	0.9999979999999999
RPS15	RPL27A	0.9999979999999999
RPS14	RPS5	0.9999979999999999
RPS13	RPS7	0.9999979999999999
RPS13	RPS20	0.9999979999999999
RPS13	RPS15	0.9999979999999999
RPS12	RPS3A	0.9999979999999999
RPS12	RPS14	0.9999979999999999
RPS12	RPL23A	0.9999979999999999
RPS11	RPS13	0.9999979999999999
RPS11	RPL12	0.9999979999999999
RPS11	RPL10	0.9999979999999999
RPLP0	RPS7	0.9999979999999999
RPLP0	RPS15A	0.9999979999999999
RPLP0	RPL23A	0.9999979999999999
RPLP0	FBL	0.9999979999999999
RPL9P7	RPS5	0.9999979999999999
RPL9P7	RPS3A	0.9999979999999999
RPL9P7	RPL7	0.9999979999999999
RPL9P7	RPL36	0.9999979999999999
RPL9P7	RPL27	0.9999979999999999
RPL9P7	RPL21	0.9999979999999999
RPL9P7	RPL10A	0.9999979999999999
RPL8	RPS27A	0.9999979999999999
RPL8	RPL23	0.9999979999999999
RPL7	RPS7	0.9999979999999999
RPL7	RPS15	0.9999979999999999
RPL7A	RPS20	0.9999979999999999
RPL7A	RPL22	0.9999979999999999
RPL5	RPS16	0.9999979999999999
RPL4	RPS15	0.9999979999999999
RPL4	RPL27A	0.9999979999999999
RPL38	RPL36	0.9999979999999999
RPL38	RPL35	0.9999979999999999
RPL37A	RPS25	0.9999979999999999
RPL36	RPL7A	0.9999979999999999
RPL36	RPL27A	0.9999979999999999
RPL36AL	RPL3	0.9999979999999999
RPL35	RPL22	0.9999979999999999
RPL35A	RPL23A	0.9999979999999999
RPL35A	RPL14	0.9999979999999999
RPL32	RPS15A	0.9999979999999999
RPL31	RPS3	0.9999979999999999
RPL31	RPS15	0.9999979999999999
RPL31	RPLP2	0.9999979999999999
RPL27	RPL34	0.9999979999999999
RPL27	RPL26L1	0.9999979999999999
RPL27	EBNA1BP2	0.9999979999999999
RPL26	RPL34	0.9999979999999999
RPL24	RPLP0	0.9999979999999999
RPL24	RPL36AL	0.9999979999999999
RPL23	RPS3	0.9999979999999999
RPL23	RPL3	0.9999979999999999
RPL23A	RPL27A	0.9999979999999999
RPL19	RPL34	0.9999979999999999
RPL19	RPL22	0.9999979999999999
RPL18	RPS3	0.9999979999999999
RPL18	RPL10A	0.9999979999999999
RPL18A	RPS25	0.9999979999999999
RPL18A	RPL22	0.9999979999999999
RPL18A	NPM1	0.9999979999999999
RPL14	RPS20	0.9999979999999999
RPL13	RPS20	0.9999979999999999
RPL13A	RPS19	0.9999979999999999
RPL13A	RPL9P7	0.9999979999999999
RPL13A	RPL37A	0.9999979999999999
RPL13A	RPL35	0.9999979999999999
RPL13A	RPL23	0.9999979999999999
RPL12	RPS3A	0.9999979999999999
RPL10A	RPS3	0.9999979999999999
RANBP9	MKLN1	0.9999979999999999
PSMD8	PSMD3	0.9999979999999999
PSMD7	PSMD12	0.9999979999999999
PSMD6	PSMD1	0.9999979999999999
PSMD6	PSMC3	0.9999979999999999
PSMD4	PSMD12	0.9999979999999999
PSMD1	PSMD4	0.9999979999999999
PSMD11	PSMD1	0.9999979999999999
PSMD10	PSMD3	0.9999979999999999
PSMC6	PSMC1	0.9999979999999999
PSMC5	PSMD7	0.9999979999999999
PSMC5	PSMD10	0.9999979999999999
PRPF4	PRPF6	0.9999979999999999
PRPF3	SART1	0.9999979999999999
MVB12A	TSG101	0.9999979999999999
MRPL9	MRPL47	0.9999979999999999
MRPL9	MRPL32	0.9999979999999999
MRPL50	MRPL4	0.9999979999999999
MRPL49	MRPL47	0.9999979999999999
MRPL44	MRPL9	0.9999979999999999
MRPL43	MRPL21	0.9999979999999999
MRPL3	MRPL4	0.9999979999999999
MRPL24	MRPL9	0.9999979999999999
MRPL24	MRPL38	0.9999979999999999
MRPL1	MRPS18A	0.9999979999999999
MRPL1	MRPL34	0.9999979999999999
MRPL1	MRPL30	0.9999979999999999
MRPL1	MRPL20	0.9999979999999999
MRPL1	MRPL18	0.9999979999999999
MRPL1	MRPL15	0.9999979999999999
MRPL15	MRPL38	0.9999979999999999
MNAT1	CDK7	0.9999979999999999
EXOSC4	EXOSC2	0.9999979999999999
ENSG00000215472	RPS5	0.9999979999999999
ENSG00000215472	RPL6	0.9999979999999999
ENSG00000215472	RPL3	0.9999979999999999
ENSG00000215472	RPL27A	0.9999979999999999
ENSG00000215472	RPL11	0.9999979999999999
ENSG00000215472	RPL10	0.9999979999999999
ENSG00000184779	RPS23	0.9999979999999999
CNOT2	CNOT3	0.9999979999999999
CDK9	CCNT2	0.9999979999999999
CDC23	CDC27	0.9999979999999999
ACTR1B	DCTN3	0.9999979999999999
TMOD1	MYO5A	0.9999969999999999
TERF2IP	TERF2	0.9999969999999999
SPC24	NUF2	0.9999969999999999
SNRNP40	PRPF8	0.9999969999999999
SMARCC2	SMARCE1	0.9999969999999999
SMARCB1	SMARCC2	0.9999969999999999
RPS7	RPL21	0.9999969999999999
RPS6	RPS20	0.9999969999999999
RPS2	RPL10L	0.9999969999999999
RPS26	RPL3	0.9999969999999999
RPS26	RPL18	0.9999969999999999
RPS19	RPL24	0.9999969999999999
RPS19	RPL14	0.9999969999999999
RPS18	RPLP0	0.9999969999999999
RPS18	RPL9P7	0.9999969999999999
RPS16	RPL4	0.9999969999999999
RPS16	RPL35A	0.9999969999999999
RPS15A	RPS5	0.9999969999999999
RPS13	RPL22	0.9999969999999999
RPS12	RPL27A	0.9999969999999999
RPS11	RPS5	0.9999969999999999
RPS11	RPL27A	0.9999969999999999
RPLP2	RPL30	0.9999969999999999
RPLP0	RPL27	0.9999969999999999
RPLP0	RPL12	0.9999969999999999
RPLP0	RPL11	0.9999969999999999
RPL9P7	RPL18	0.9999969999999999
RPL9P7	RPL13	0.9999969999999999
RPL5	RPL34	0.9999969999999999
RPL4	RPS25	0.9999969999999999
RPL39	RPS9	0.9999969999999999
RPL38	RPL37A	0.9999969999999999
RPL36	RPS12	0.9999969999999999
RPL36	RPL34	0.9999969999999999
RPL35	RPLP0	0.9999969999999999
RPL31	RPS7	0.9999969999999999
RPL31	RPL27A	0.9999969999999999
RPL31	RPL27	0.9999969999999999
RPL26L1	RPL14	0.9999969999999999
RPL26L1	RPL13	0.9999969999999999
RPL23	RPS12	0.9999969999999999
RPL23	RPL14	0.9999969999999999
RPL23A	RPLP2	0.9999969999999999
RPL22	RPS9	0.9999969999999999
RPL22	RPS3A	0.9999969999999999
RPL19	RPL9P7	0.9999969999999999
RPL19	ENSG00000215472	0.9999969999999999
RPL18	RPS15A	0.9999969999999999
RPL18	RPL26	0.9999969999999999
RPL18A	RPS14	0.9999969999999999
RPL18A	RPL11	0.9999969999999999
RPL12	RPS27A	0.9999969999999999
RPL12	RPS14	0.9999969999999999
RPL10L	RPL10A	0.9999969999999999
RPL10A	RPL27A	0.9999969999999999
PSMD8	PSMD1	0.9999969999999999
PSMD3	PSMD13	0.9999969999999999
PSMC4	PSMD11	0.9999969999999999
PRPF8	PRPF6	0.9999969999999999
NUP107	NUP43	0.9999969999999999
NOP2	GTPBP4	0.9999969999999999
MRPS9	MRPS35	0.9999969999999999
MRPS26	MRPS22	0.9999969999999999
MRPL30	MRPL9	0.9999969999999999
MRPL27	MRPL9	0.9999969999999999
MRPL1	MRPL39	0.9999969999999999
MRPL18	MRPL47	0.9999969999999999
MRPL18	MRPL17	0.9999969999999999
MRPL15	MRPL47	0.9999969999999999
MRPL15	MRPL20	0.9999969999999999
MRPL13	MRPL47	0.9999969999999999
MCM5	MCM7	0.9999969999999999
KDM1A	RCOR1	0.9999969999999999
IKBKAP	ELP3	0.9999969999999999
GID8	MKLN1	0.9999969999999999
FTSJ3	DDX27	0.9999969999999999
EPC1	YEATS4	0.9999969999999999
ENSG00000215472	RPS9	0.9999969999999999
ENSG00000215472	RPS14	0.9999969999999999
ENSG00000215472	RPL24	0.9999969999999999
ENSG00000215472	RPL13	0.9999969999999999
ENSG00000215472	RPL12	0.9999969999999999
DKC1	PES1	0.9999969999999999
DCTN2	DCTN3	0.9999969999999999
CNOT7	CNOT3	0.9999969999999999
ADRM1	PSMD14	0.9999969999999999
VPS53	VPS50	0.9999959999999999
VARS	EEF1G	0.9999959999999999
SNRPA1	SF3B3	0.9999959999999999
SMARCC1	SMARCD1	0.9999959999999999
SMARCC1	SMARCA4	0.9999959999999999
RPSA	RPL7	0.9999959999999999
RPS2	RPS7	0.9999959999999999
RPS27	RPS9	0.9999959999999999
RPS27A	RPS5	0.9999959999999999
RPS26	RPL36AL	0.9999959999999999
RPS25	RPL11	0.9999959999999999
RPS23	RPS20	0.9999959999999999
RPS20	RPL11	0.9999959999999999
RPS16	RPS7	0.9999959999999999
RPS15	RPS25	0.9999959999999999
RPS12	RPS13	0.9999959999999999
RPS12	RPL14	0.9999959999999999
RPS11	RPS19	0.9999959999999999
RPS11	RPL3	0.9999959999999999
RPLP0	RPL14	0.9999959999999999
RPL9P7	RPL24	0.9999959999999999
RPL9P7	RPL23A	0.9999959999999999
RPL5	RPL35A	0.9999959999999999
RPL4	NPM1	0.9999959999999999
RPL36	RPS15A	0.9999959999999999
RPL36	RPL39	0.9999959999999999
RPL35	RPL34	0.9999959999999999
RPL34	RPL13	0.9999959999999999
RPL32	RPS25	0.9999959999999999
RPL32	ENSG00000215472	0.9999959999999999
RPL31	RPL30	0.9999959999999999
RPL27	RPS20	0.9999959999999999
RPL26L1	RPL30	0.9999959999999999
RPL24	RPL21	0.9999959999999999
RPL23	RPS7	0.9999959999999999
RPL18A	RPL9P7	0.9999959999999999
RPL15	DDX24	0.9999959999999999
RPL13	RPS27A	0.9999959999999999
RPL12	RPL30	0.9999959999999999
RPL10L	RPS3A	0.9999959999999999
RANBP9	MAEA	0.9999959999999999
RANBP9	GID8	0.9999959999999999
PTCD3	MRPS9	0.9999959999999999
PSMD1	PSMC3	0.9999959999999999
PSMD11	PSMD13	0.9999959999999999
PSMC6	PSMD3	0.9999959999999999
NIP7	EBNA1BP2	0.9999959999999999
NCAPD3	NCAPH2	0.9999959999999999
MRPL1	MRPL40	0.9999959999999999
MRPL1	MRPL32	0.9999959999999999
MRPL1	MRPL14	0.9999959999999999
MRPL17	MRPL2	0.9999959999999999
MRPL13	MRPL9	0.9999959999999999
MIS12	SPC24	0.9999959999999999
MED8	MED27	0.9999959999999999
MBD2	GATAD2B	0.9999959999999999
KDM1A	RCOR3	0.9999959999999999
KAT5	YEATS4	0.9999959999999999
ITGB3BP	CENPO	0.9999959999999999
ILK	PARVA	0.9999959999999999
GTPBP4	EBNA1BP2	0.9999959999999999
GNL2	GTPBP4	0.9999959999999999
ENSG00000215472	RPS25	0.9999959999999999
ENSG00000215472	RPL7	0.9999959999999999
EMC10	EMC2	0.9999959999999999
EIF3F	EIF3G	0.9999959999999999
DSN1	NSL1	0.9999959999999999
ANAPC4	CDC16	0.9999959999999999
XAB2	PPIE	0.9999950000000001
TMOD1	FLII	0.9999950000000001
TMED2	TMED9	0.9999950000000001
RPS4X	RPS9	0.9999950000000001
RPS4X	RPS8	0.9999950000000001
RPS4X	RPS5	0.9999950000000001
RPS3	RPS15A	0.9999950000000001
RPS2	RPL22	0.9999950000000001
RPS29	RPS9	0.9999950000000001
RPS26	RPL27	0.9999950000000001
RPS23	RPS5	0.9999950000000001
RPS23	RPS4X	0.9999950000000001
RPS18	RPL12	0.9999950000000001
RPS12	RPS23	0.9999950000000001
RPS12	RPS20	0.9999950000000001
RPS11	RPL6	0.9999950000000001
RPS10	RPL18A	0.9999950000000001
RPLP1	RPL23	0.9999950000000001
RPL8	RPL36AL	0.9999950000000001
RPL7A	RPL12	0.9999950000000001
RPL35	RPS7	0.9999950000000001
RPL35A	RPS3A	0.9999950000000001
RPL34	RPL26L1	0.9999950000000001
RPL26	RPS15	0.9999950000000001
RPL26L1	RPL36AL	0.9999950000000001
RPL24	RPS15	0.9999950000000001
RPL24	RPS12	0.9999950000000001
RPL23	RPL22	0.9999950000000001
RPL18	RPLP0	0.9999950000000001
RPL18A	RPS20	0.9999950000000001
RPL15	RPLP2	0.9999950000000001
RPL12	RPS25	0.9999950000000001
RPL12	RPL27A	0.9999950000000001
RPL10A	RPLP2	0.9999950000000001
PSMD1	PSMC1	0.9999950000000001
PSMD13	PSMD14	0.9999950000000001
NCAPG2	NCAPD3	0.9999950000000001
MZT2B	TUBGCP5	0.9999950000000001
MRPS22	MRPS7	0.9999950000000001
MRPL3	MRPL38	0.9999950000000001
MRPL2	MRPL50	0.9999950000000001
MRPL22	MRPL9	0.9999950000000001
MRPL18	MRPL20	0.9999950000000001
MRPL16	MRPL9	0.9999950000000001
MRPL15	MRPL4	0.9999950000000001
MRPL13	MRPL19	0.9999950000000001
ISY1	XAB2	0.9999950000000001
ING3	YEATS4	0.9999950000000001
HP1BP3	DKC1	0.9999950000000001
EMC7	EMC2	0.9999950000000001
EIF2B5	EIF2B4	0.9999950000000001
DDX23	PRPF8	0.9999950000000001
COPS8	COPS6	0.9999950000000001
CDC27	CDC16	0.9999950000000001
BRIX1	NIP7	0.9999950000000001
WDR3	TBL3	0.999994
WDR33	CPSF3	0.999994
TUBB	TUBA1C	0.999994
SNRPA1	SF3B2	0.999994
SNRNP200	PRPF6	0.999994
RPS6	RPS26	0.999994
RPS2	RPL36	0.999994
RPS25	RPS20	0.999994
RPS23	RPS7	0.999994
RPS19	RPL18	0.999994
RPS18	RPL4	0.999994
RPS16	RPLP0	0.999994
RPS15	RPL21	0.999994
RPS10	RPSA	0.999994
RPL9P7	RPS7	0.999994
RPL8	RPS4X	0.999994
RPL38	RPS3	0.999994
RPL36	RPL36AL	0.999994
RPL32	RPL34	0.999994
RPL32	RPL31	0.999994
RPL32	NPM1	0.999994
RPL31	RPL12	0.999994
RPL30	RPS5	0.999994
RPL30	RPS15A	0.999994
RPL24	RPL26	0.999994
RPL23A	RPS15	0.999994
RPL15	DDX21	0.999994
RPL14	RPS5	0.999994
RPL13A	MYBBP1A	0.999994
RPL10L	RPS14	0.999994
PSMD10	PSMD14	0.999994
PRPF4	SNRNP200	0.999994
PABPC4	LARP1	0.999994
OSGEP	LAGE3	0.999994
MRPL49	MRPL15	0.999994
MRPL41	MRPL9	0.999994
MRPL24	MRPL28	0.999994
MRPL17	MRPL47	0.999994
EXOSC2	EXOSC1	0.999994
ENSG00000215472	RPL10A	0.999994
EBNA1BP2	DKC1	0.999994
DKC1	RPF2	0.999994
CTTNBP2NL	STRN	0.999994
CPSF3	CPSF1	0.999994
CD2BP2	PRPF8	0.999994
ARPC5	ARPC3	0.999994
ANAPC1	ANAPC5	0.999994
ANAPC16	ANAPC1	0.999994
SNRNP200	SART1	0.999993
SF3B1	SF3A1	0.999993
SEH1L	NUP43	0.999993
RPS7	RPL14	0.999993
RPS6	NPM1	0.999993
RPS26	RPL6	0.999993
RPS26	RPL14	0.999993
RPS19	RPS15A	0.999993
RPS13	NPM1	0.999993
RPS12	RPS4X	0.999993
RPS11	RPS8	0.999993
RPS11	RPS15A	0.999993
RPLP2	RPS15A	0.999993
RPLP1	RPL31	0.999993
RPLP0	RPS20	0.999993
RPLP0	RPL35A	0.999993
RPL6	RPS15	0.999993
RPL38	RPL19	0.999993
RPL27	RPL22	0.999993
RPL24	RPS27A	0.999993
